date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:40:31	88145/88145	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:30%20GMT	https://html.cleanui.cloud/vendors/jquery/dist/jquery.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/jquery/dist/jquery.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:33	88317/88317	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:30%20GMT	https://html.cleanui.cloud/vendors/popper.js/dist/umd/popper.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/popper.js/dist/umd/popper.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:34	135079/135079	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:32%20GMT	https://html.cleanui.cloud/vendors/bootstrap/dist/js/bootstrap.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/bootstrap/dist/js/bootstrap.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:34	2771/2771	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:33%20GMT	https://html.cleanui.cloud/vendors/jquery-mousewheel/jquery.mousewheel.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/jquery-mousewheel/jquery.mousewheel.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:35	51/51	---MCZ	200	added ('OK')	text/plain	date:Sun,%2030%20Aug%202020%2008:10:31%20GMT	https://fonts.googleapis.com/robots.txt		(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:36	46967/46967	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:34%20GMT	https://html.cleanui.cloud/vendors/perfect-scrollbar/js/perfect-scrollbar.jquery.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/perfect-scrollbar/js/perfect-scrollbar.jquery.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:36	9746/9746	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:34%20GMT	https://html.cleanui.cloud/vendors/spin.js/spin.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/spin.js/spin.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:37	3403/3403	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:36%20GMT	https://html.cleanui.cloud/vendors/ladda/dist/ladda.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/ladda/dist/ladda.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:37	253669/253669	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:31%20GMT	https://html.cleanui.cloud/vendors/jquery-ui/jquery-ui.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/jquery-ui/jquery-ui.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:38	51436/51436	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:36%20GMT	https://html.cleanui.cloud/vendors/bootstrap-select/dist/js/bootstrap-select.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/bootstrap-select/dist/js/bootstrap-select.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
